,Date,faiz,borç
99,2012-10-09,123.59721600616732,113.91343141907926
100,2012-10-10,114.55351727400873,129.44708115804463
101,2012-10-11,111.53895102995587,110.46150925486474
102,2012-10-12,123.59721600616732,115.63939250118652
103,2012-10-13,90.43698732158585,93.20189843379212
104,2012-10-14,135.65548098237875,70.76440436639773
105,2012-10-15,114.55351727400873,151.88457522543902
106,2012-10-16,123.59721600616732,120.8172757475083
107,2012-10-17,114.55351727400873,122.54323682961557
108,2012-10-18,138.67004722643162,107.00958709065021
109,2012-10-19,96.46611980969156,100.10574276222117
110,2012-10-20,111.53895102995587,70.76440436639773
111,2012-10-21,81.39328858942726,55.23075462743237
112,2012-10-22,108.52438478590301,113.91343141907926
113,2012-10-23,84.40785483348012,93.20189843379212
114,2012-10-24,66.32045736916295,63.860560037968675
115,2012-10-25,51.24762614889864,24.16345514950166
116,2012-10-26,54.262192392951505,29.341338395823445
117,2012-10-27,60.29132488105723,39.69710488846702
118,2012-10-28,78.3787223453744,41.42306597057428
119,2012-10-29,66.32045736916295,63.860560037968675
120,2012-10-30,93.4515535656387,74.21632653061225
121,2012-10-31,108.52438478590301,82.07452581032413
122,2012-11-01,96.46611980969156,61.99246098439376
123,2012-11-02,99.48068605374442,61.99246098439376
124,2012-11-03,102.49525229779728,36.67159663865546
125,2012-11-04,87.42242107753297,27.940264105642257
126,2012-11-05,99.48068605374442,63.738727490996396
127,2012-11-06,114.55351727400873,51.51486194477791
128,2012-11-07,108.52438478590301,49.76859543817527
129,2012-11-08,129.62634849427303,58.49992797118848
130,2012-11-09,102.49525229779728,48.02232893157263
131,2012-11-10,96.46611980969156,33.17906362545018
132,2012-11-11,78.3787223453744,32.30593037214886
133,2012-11-12,123.59721600616732,54.134261704681876
134,2012-11-13,114.55351727400873,48.89546218487395
135,2012-11-14,105.50981854185015,53.26112845138055
136,2012-11-15,96.46611980969156,56.75366146458583
137,2012-11-16,108.52438478590301,49.76859543817527
138,2012-11-17,69.33502361321581,35.79846338535414
139,2012-11-18,99.48068605374442,27.940264105642257
140,2012-11-19,120.58264976211446,54.134261704681876
141,2012-11-20,153.74287844669593,56.75366146458583
142,2012-11-21,141.6846134704845,51.51486194477791
143,2012-11-22,108.52438478590301,47.14919567827131
144,2012-11-23,132.6409147383259,50.64172869147659
145,2012-11-24,75.36415610132153,27.067130852340938
146,2012-11-25,78.3787223453744,24.447731092436975
147,2012-11-26,120.58264976211446,60.246194477791114
148,2012-11-27,129.62634849427303,44.52979591836735
149,2012-11-28,75.36415610132153,48.89546218487395
150,2012-11-29,93.4515535656387,49.76859543817527
151,2012-11-30,156.7574446907488,55.007394957983195
152,2012-12-01,90.43698732158585,34.92533013205282
153,2012-12-02,105.50981854185015,27.940264105642257
154,2012-12-03,174.84484215506595,56.75366146458583
155,2012-12-04,132.6409147383259,48.89546218487395
156,2012-12-05,138.67004722643162,50.64172869147659
157,2012-12-06,126.61178225022017,60.246194477791114
158,2012-12-07,135.65548098237875,52.38799519807923
159,2012-12-08,102.49525229779728,33.17906362545018
160,2012-12-09,93.4515535656387,27.940264105642257
161,2012-12-10,123.59721600616732,53.26112845138055
162,2012-12-11,144.69917971453734,57.62679471788715
163,2012-12-12,138.67004722643162,56.75366146458583
164,2012-12-13,108.52438478590301,55.007394957983195
165,2012-12-14,114.55351727400873,55.88052821128451
166,2012-12-15,96.46611980969156,42.783529411764704
167,2012-12-16,87.42242107753297,27.067130852340938
168,2012-12-17,123.59721600616732,58.49992797118848
169,2012-12-18,168.81570966696023,63.738727490996396
170,2012-12-19,159.77201093480164,60.246194477791114
171,2012-12-20,114.55351727400873,48.02232893157263
172,2012-12-21,108.52438478590301,54.134261704681876
173,2012-12-22,93.4515535656387,30.55966386554622
174,2012-12-23,114.55351727400873,31.43279711884754
175,2012-12-24,177.85940839911882,71.59692677070828
176,2012-12-25,174.84484215506595,73.34319327731092
177,2012-12-26,138.67004722643162,62.86559423769508
178,2012-12-27,126.61178225022017,49.76859543817527
179,2012-12-28,111.53895102995587,55.88052821128451
180,2012-12-29,90.43698732158585,33.17906362545018
181,2012-12-30,90.43698732158585,28.813397358943575
182,2012-12-31,102.49525229779728,66.35812725090037
183,2013-01-01,132.6409147383259,41.037262905162066
184,2013-01-02,144.69917971453734,63.738727490996396
185,2013-01-03,132.6409147383259,67.23126050420169
186,2013-01-04,126.61178225022017,53.26112845138055
187,2013-01-05,105.50981854185015,37.544729891956784
188,2013-01-06,108.52438478590301,45.40292917166867
189,2013-01-07,102.49525229779728,73.34319327731092
190,2013-01-08,114.55351727400873,50.64172869147659
191,2013-01-09,111.53895102995587,54.134261704681876
192,2013-01-10,102.49525229779728,57.62679471788715
193,2013-01-11,87.42242107753297,59.373061224489796
194,2013-01-12,96.46611980969156,34.0521968787515
195,2013-01-13,96.46611980969156,33.17906362545018
196,2013-01-14,111.53895102995587,64.61186074429772
197,2013-01-15,126.61178225022017,69.85066026410564
198,2013-01-16,132.6409147383259,61.11932773109244
199,2013-01-17,99.48068605374442,59.373061224489796
200,2013-01-18,90.43698732158585,51.51486194477791
201,2013-01-19,105.50981854185015,42.783529411764704
202,2013-01-20,72.34958985726867,31.43279711884754
203,2013-01-21,120.58264976211446,61.99246098439376
204,2013-01-22,111.53895102995587,54.134261704681876
205,2013-01-23,132.6409147383259,56.75366146458583
206,2013-01-24,99.48068605374442,51.51486194477791
207,2013-01-25,102.49525229779728,50.64172869147659
208,2013-01-26,90.43698732158585,38.4178631452581
209,2013-01-27,75.36415610132153,31.43279711884754
210,2013-01-28,114.55351727400873,61.99246098439376
211,2013-01-29,120.58264976211446,61.99246098439376
212,2013-01-30,105.50981854185015,57.62679471788715
213,2013-01-31,111.53895102995587,72.4700600240096
214,2013-02-01,108.52438478590301,50.64172869147659
215,2013-02-02,93.4515535656387,40.16412965186075
216,2013-02-03,84.40785483348012,26.193997599039616
217,2013-02-04,138.67004722643162,51.51486194477791
218,2013-02-05,117.5680835180616,61.11932773109244
219,2013-02-06,99.48068605374442,48.02232893157263
220,2013-02-07,102.49525229779728,59.373061224489796
221,2013-02-08,114.55351727400873,55.007394957983195
222,2013-02-09,102.49525229779728,40.16412965186075
223,2013-02-10,84.40785483348012,41.910396158463385
224,2013-02-11,105.50981854185015,71.59692677070828
225,2013-02-12,105.50981854185015,66.35812725090037
226,2013-02-13,141.6846134704845,61.11932773109244
227,2013-02-14,102.49525229779728,55.007394957983195
228,2013-02-15,114.55351727400873,69.85066026410564
229,2013-02-16,87.42242107753297,53.26112845138055
230,2013-02-17,96.46611980969156,36.67159663865546
231,2013-02-18,99.48068605374442,68.97752701080432
232,2013-02-19,120.58264976211446,54.134261704681876
233,2013-02-20,96.46611980969156,54.134261704681876
234,2013-02-21,90.43698732158585,54.134261704681876
235,2013-02-22,93.4515535656387,49.76859543817527
236,2013-02-23,81.39328858942726,31.43279711884754
237,2013-02-24,72.34958985726867,30.55966386554622
238,2013-02-25,114.55351727400873,58.49992797118848
239,2013-02-26,93.4515535656387,44.52979591836735
240,2013-02-27,111.53895102995587,46.276062424969986
241,2013-02-28,102.49525229779728,60.246194477791114
242,2013-03-01,93.4515535656387,51.51486194477791
243,2013-03-02,63.30589112511009,35.79846338535414
244,2013-03-03,93.4515535656387,26.193997599039616
245,2013-03-04,111.53895102995587,53.26112845138055
246,2013-03-05,108.52438478590301,63.738727490996396
247,2013-03-06,114.55351727400873,58.49992797118848
248,2013-03-07,99.48068605374442,51.51486194477791
249,2013-03-08,78.3787223453744,53.26112845138055
250,2013-03-09,105.50981854185015,41.910396158463385
251,2013-03-10,81.39328858942726,41.910396158463385
252,2013-03-11,102.49525229779728,66.35812725090037
253,2013-03-12,114.55351727400873,73.34319327731092
254,2013-03-13,111.53895102995587,57.62679471788715
255,2013-03-14,90.43698732158585,57.62679471788715
256,2013-03-15,114.55351727400873,61.11932773109244
257,2013-03-16,75.36415610132153,41.910396158463385
258,2013-03-17,87.42242107753297,44.52979591836735
259,2013-03-18,99.48068605374442,61.99246098439376
260,2013-03-19,111.53895102995587,56.75366146458583
261,2013-03-20,93.4515535656387,58.49992797118848
262,2013-03-21,105.50981854185015,60.246194477791114
263,2013-03-22,90.43698732158585,48.02232893157263
264,2013-03-23,87.42242107753297,38.4178631452581
265,2013-03-24,93.4515535656387,33.17906362545018
266,2013-03-25,108.52438478590301,58.49992797118848
267,2013-03-26,114.55351727400873,61.11932773109244
268,2013-03-27,108.52438478590301,57.62679471788715
269,2013-03-28,93.4515535656387,62.86559423769508
270,2013-03-29,111.53895102995587,55.88052821128451
271,2013-03-30,75.36415610132153,35.79846338535414
272,2013-03-31,75.36415610132153,27.067130852340938
273,2013-04-01,99.48068605374442,66.35812725090037
274,2013-04-02,114.55351727400873,52.38799519807923
275,2013-04-03,81.39328858942726,53.26112845138055
276,2013-04-04,96.46611980969156,52.38799519807923
277,2013-04-05,90.43698732158585,44.52979591836735
278,2013-04-06,78.3787223453744,41.037262905162066
279,2013-04-07,81.39328858942726,37.544729891956784
280,2013-04-08,99.48068605374442,64.61186074429772
281,2013-04-09,102.49525229779728,49.76859543817527
282,2013-04-10,93.4515535656387,63.738727490996396
283,2013-04-11,105.50981854185015,53.26112845138055
284,2013-04-12,81.39328858942726,49.76859543817527
285,2013-04-13,102.49525229779728,34.92533013205282
286,2013-04-14,111.53895102995587,29.686530612244898
287,2013-04-15,111.53895102995587,64.61186074429772
288,2013-04-16,150.72831220264305,67.23126050420169
289,2013-04-17,135.65548098237875,52.38799519807923
290,2013-04-18,108.52438478590301,55.007394957983195
291,2013-04-19,87.42242107753297,49.76859543817527
292,2013-04-20,102.49525229779728,26.193997599039616
293,2013-04-21,90.43698732158585,27.067130852340938
294,2013-04-22,108.52438478590301,50.64172869147659
295,2013-04-23,66.32045736916295,34.0521968787515
296,2013-04-24,120.58264976211446,48.02232893157263
297,2013-04-25,111.53895102995587,49.76859543817527
298,2013-04-26,105.50981854185015,47.14919567827131
299,2013-04-27,72.34958985726867,30.55966386554622
300,2013-04-28,93.4515535656387,29.686530612244898
301,2013-04-29,111.53895102995587,45.40292917166867
302,2013-04-30,123.59721600616732,47.14919567827131
303,2013-05-01,96.46611980969156,27.940264105642257
304,2013-05-02,126.61178225022017,39.29099639855942
305,2013-05-03,129.62634849427303,49.76859543817527
306,2013-05-04,99.48068605374442,32.30593037214886
307,2013-05-05,129.62634849427303,26.193997599039616
308,2013-05-06,171.8302759110131,50.64172869147659
309,2013-05-07,138.67004722643162,51.51486194477791
310,2013-05-08,126.61178225022017,51.51486194477791
311,2013-05-09,132.6409147383259,45.40292917166867
312,2013-05-10,117.5680835180616,49.76859543817527
313,2013-05-11,111.53895102995587,35.79846338535414
314,2013-05-12,90.43698732158585,24.447731092436975
315,2013-05-13,150.72831220264305,58.49992797118848
316,2013-05-14,102.49525229779728,60.246194477791114
317,2013-05-15,150.72831220264305,80.3282593037215
318,2013-05-16,150.72831220264305,55.88052821128451
319,2013-05-17,138.67004722643162,49.76859543817527
320,2013-05-18,78.3787223453744,38.4178631452581
321,2013-05-19,84.40785483348012,27.940264105642257
322,2013-05-20,120.58264976211446,56.75366146458583
323,2013-05-21,117.5680835180616,78.58199279711884
324,2013-05-22,111.53895102995587,87.31332533013205
325,2013-05-23,105.50981854185015,68.97752701080432
326,2013-05-24,102.49525229779728,85.56705882352941
327,2013-05-25,81.39328858942726,46.276062424969986
328,2013-05-26,105.50981854185015,39.29099639855942
329,2013-05-27,144.69917971453734,68.104393757503
330,2013-05-28,135.65548098237875,55.007394957983195
331,2013-05-29,129.62634849427303,55.88052821128451
332,2013-05-30,132.6409147383259,52.38799519807923
333,2013-05-31,111.53895102995587,47.14919567827131
334,2013-06-01,78.3787223453744,29.686530612244898
335,2013-06-02,75.36415610132153,23.574597839135656
336,2013-06-03,111.53895102995587,55.007394957983195
337,2013-06-04,102.49525229779728,42.783529411764704
338,2013-06-05,105.50981854185015,52.38799519807923
339,2013-06-06,129.62634849427303,47.14919567827131
340,2013-06-07,159.77201093480164,48.89546218487395
341,2013-06-08,123.59721600616732,32.30593037214886
342,2013-06-09,195.946805863436,31.43279711884754
343,2013-06-10,198.96137210748884,61.11932773109244
344,2013-06-11,171.8302759110131,53.26112845138055
345,2013-06-12,168.81570966696023,48.02232893157263
346,2013-06-13,168.81570966696023,45.40292917166867
347,2013-06-14,129.62634849427303,41.910396158463385
348,2013-06-15,96.46611980969156,38.4178631452581
349,2013-06-16,102.49525229779728,30.55966386554622
350,2013-06-17,129.62634849427303,62.86559423769508
351,2013-06-18,129.62634849427303,55.007394957983195
352,2013-06-19,136.44878788870847,70.72379351740696
353,2013-06-20,136.44878788870847,66.79469387755103
354,2013-06-21,122.80390909983761,66.79469387755103
355,2013-06-22,115.98146970540219,39.29099639855942
356,2013-06-23,115.98146970540219,37.326446578631455
357,2013-06-24,143.27122728314387,56.97194477791116
358,2013-06-25,129.62634849427303,64.83014405762304
359,2013-06-26,143.27122728314387,56.97194477791116
360,2013-06-27,122.80390909983761,53.04284513805522
361,2013-06-28,136.44878788870847,64.83014405762304
362,2013-06-29,88.6917121276605,43.22009603841536
363,2013-06-30,95.51415152209593,33.39734693877551
364,2013-07-01,136.44878788870847,76.61744297719088
365,2013-07-02,129.62634849427303,70.72379351740696
366,2013-07-03,129.62634849427303,64.83014405762304
367,2013-07-04,115.98146970540219,66.79469387755103
368,2013-07-05,115.98146970540219,66.79469387755103
369,2013-07-06,95.51415152209593,45.18464585834334
370,2013-07-07,88.6917121276605,45.18464585834334
371,2013-07-08,122.80390909983761,82.51109243697479
372,2013-07-09,115.98146970540219,66.79469387755103
373,2013-07-10,136.44878788870847,68.759243697479
374,2013-07-11,122.80390909983761,62.86559423769508
375,2013-07-12,122.80390909983761,62.86559423769508
376,2013-07-13,88.6917121276605,45.18464585834334
377,2013-07-14,109.15903031096677,43.22009603841536
378,2013-07-15,136.44878788870847,88.40474189675871
379,2013-07-16,136.44878788870847,84.47564225690276
380,2013-07-17,143.27122728314387,92.33384153661464
381,2013-07-18,122.80390909983761,76.61744297719088
382,2013-07-19,129.62634849427303,74.65289315726291
383,2013-07-20,109.15903031096677,53.04284513805522
384,2013-07-21,88.6917121276605,49.11374549819928
385,2013-07-22,122.80390909983761,82.51109243697479
386,2013-07-23,156.91610607201474,68.759243697479
387,2013-07-24,129.62634849427303,64.83014405762304
388,2013-07-25,129.62634849427303,64.83014405762304
389,2013-07-26,136.44878788870847,66.79469387755103
390,2013-07-27,109.15903031096677,47.14919567827131
391,2013-07-28,109.15903031096677,47.14919567827131
392,2013-07-29,122.80390909983761,92.33384153661464
393,2013-07-30,122.80390909983761,88.40474189675871
394,2013-07-31,129.62634849427303,84.47564225690276
395,2013-08-01,129.62634849427303,72.68834333733493
396,2013-08-02,95.51415152209593,62.86559423769508
397,2013-08-03,88.6917121276605,45.18464585834334
398,2013-08-04,88.6917121276605,35.36189675870348
399,2013-08-05,109.15903031096677,64.83014405762304
400,2013-08-06,109.15903031096677,55.007394957983195
401,2013-08-07,61.401954549918806,41.255546218487396
402,2013-08-08,47.757075761047965,21.61004801920768
403,2013-08-09,61.401954549918806,23.574597839135656
404,2013-08-10,75.04683333878965,25.539147659063627
405,2013-08-11,68.22439394435423,39.29099639855942
406,2013-08-12,129.62634849427303,76.61744297719088
407,2013-08-13,129.62634849427303,66.79469387755103
408,2013-08-14,122.80390909983761,64.83014405762304
409,2013-08-15,95.51415152209593,70.72379351740696
410,2013-08-16,109.15903031096677,82.51109243697479
411,2013-08-17,109.15903031096677,66.79469387755103
412,2013-08-18,81.86927273322507,60.9010444177671
413,2013-08-19,115.98146970540219,90.36929171668667
414,2013-08-20,136.44878788870847,78.58199279711884
415,2013-08-21,129.62634849427303,62.86559423769508
416,2013-08-22,143.27122728314387,68.759243697479
417,2013-08-23,122.80390909983761,60.9010444177671
418,2013-08-24,109.15903031096677,47.14919567827131
419,2013-08-25,95.51415152209593,41.255546218487396
420,2013-08-26,129.62634849427303,70.72379351740696
421,2013-08-27,143.27122728314387,68.759243697479
422,2013-08-28,129.62634849427303,62.86559423769508
423,2013-08-29,115.98146970540219,66.79469387755103
424,2013-08-30,102.33659091653135,41.255546218487396
425,2013-08-31,95.51415152209593,43.22009603841536
426,2013-09-01,109.15903031096677,45.18464585834334
427,2013-09-02,136.44878788870847,76.61744297719088
428,2013-09-03,115.98146970540219,70.72379351740696
429,2013-09-04,129.62634849427303,64.83014405762304
430,2013-09-05,136.44878788870847,62.86559423769508
431,2013-09-06,115.98146970540219,62.86559423769508
432,2013-09-07,88.6917121276605,45.18464585834334
433,2013-09-08,95.51415152209593,33.39734693877551
434,2013-09-09,122.80390909983761,72.68834333733493
435,2013-09-10,129.62634849427303,68.759243697479
436,2013-09-11,115.98146970540219,72.68834333733493
437,2013-09-12,122.80390909983761,78.58199279711884
438,2013-09-13,109.15903031096677,64.83014405762304
439,2013-09-14,102.33659091653135,43.22009603841536
440,2013-09-15,102.33659091653135,41.255546218487396
441,2013-09-16,136.44878788870847,76.61744297719088
442,2013-09-17,115.98146970540219,70.72379351740696
443,2013-09-18,122.80390909983761,64.83014405762304
444,2013-09-19,136.44878788870847,72.68834333733493
445,2013-09-20,136.44878788870847,62.86559423769508
446,2013-09-21,102.33659091653135,41.255546218487396
447,2013-09-22,81.86927273322507,33.39734693877551
448,2013-09-23,122.80390909983761,78.58199279711884
449,2013-09-24,136.44878788870847,66.79469387755103
450,2013-09-25,122.80390909983761,68.759243697479
451,2013-09-26,102.33659091653135,74.65289315726291
452,2013-09-27,109.15903031096677,66.79469387755103
453,2013-09-28,102.33659091653135,45.18464585834334
454,2013-09-29,95.51415152209593,39.29099639855942
455,2013-09-30,129.62634849427303,78.58199279711884
456,2013-10-01,122.80390909983761,74.65289315726291
457,2013-10-02,129.62634849427303,55.007394957983195
458,2013-10-03,115.98146970540219,66.79469387755103
459,2013-10-04,109.15903031096677,64.83014405762304
460,2013-10-05,95.51415152209593,41.255546218487396
461,2013-10-06,88.6917121276605,33.39734693877551
462,2013-10-07,109.15903031096677,72.68834333733493
463,2013-10-08,115.98146970540219,64.83014405762304
464,2013-10-09,102.33659091653135,62.86559423769508
465,2013-10-10,102.33659091653135,78.58199279711884
466,2013-10-11,88.6917121276605,60.9010444177671
467,2013-10-12,102.33659091653135,43.22009603841536
468,2013-10-13,88.6917121276605,35.36189675870348
469,2013-10-14,81.86927273322507,27.503697478991597
470,2013-10-15,54.579515155483385,13.751848739495799
471,2013-10-16,47.757075761047965,25.539147659063627
472,2013-10-17,68.22439394435423,21.61004801920768
473,2013-10-18,68.22439394435423,23.574597839135656
474,2013-10-19,75.04683333878965,33.39734693877551
475,2013-10-20,95.51415152209593,31.43279711884754
476,2013-10-21,122.80390909983761,84.47564225690276
477,2013-10-22,102.33659091653135,78.58199279711884
478,2013-10-23,109.15903031096677,82.51109243697479
479,2013-10-24,109.15903031096677,88.40474189675871
480,2013-10-25,109.15903031096677,82.51109243697479
481,2013-10-26,102.33659091653135,51.07829531812725
482,2013-10-27,88.6917121276605,47.14919567827131
483,2013-10-28,88.6917121276605,78.58199279711884
484,2013-10-29,88.6917121276605,51.07829531812725
485,2013-10-30,115.98146970540219,96.26294117647059
486,2013-10-31,115.98146970540219,104.12114045618247
487,2013-11-01,102.33659091653135,96.26294117647059
488,2013-11-02,102.33659091653135,53.04284513805522
489,2013-11-03,102.33659091653135,47.14919567827131
490,2013-11-04,122.80390909983761,86.44019207683073
491,2013-11-05,115.98146970540219,60.9010444177671
492,2013-11-06,109.15903031096677,78.58199279711884
493,2013-11-07,136.44878788870847,68.759243697479
494,2013-11-08,122.80390909983761,82.51109243697479
495,2013-11-09,95.51415152209593,64.83014405762304
496,2013-11-10,95.51415152209593,49.11374549819928
497,2013-11-11,129.62634849427303,106.08569027611044
498,2013-11-12,129.62634849427303,104.12114045618247
499,2013-11-13,115.98146970540219,88.40474189675871
500,2013-11-14,115.98146970540219,84.47564225690276
501,2013-11-15,109.15903031096677,82.51109243697479
502,2013-11-16,95.51415152209593,56.97194477791116
503,2013-11-17,115.98146970540219,47.14919567827131
504,2013-11-18,129.62634849427303,92.33384153661464
505,2013-11-19,136.44878788870847,82.51109243697479
506,2013-11-20,150.0936666775793,72.68834333733493
507,2013-11-21,115.98146970540219,74.65289315726291
508,2013-11-22,115.98146970540219,66.79469387755103
509,2013-11-23,122.80390909983761,43.22009603841536
510,2013-11-24,109.15903031096677,45.18464585834334
511,2013-11-25,109.15903031096677,82.51109243697479
512,2013-11-26,122.80390909983761,86.44019207683073
513,2013-11-27,129.62634849427303,72.68834333733493
514,2013-11-28,115.98146970540219,76.61744297719088
515,2013-11-29,109.15903031096677,70.72379351740696
516,2013-11-30,95.51415152209593,45.18464585834334
517,2013-12-01,95.51415152209593,39.29099639855942
518,2013-12-02,129.62634849427303,76.61744297719088
519,2013-12-03,115.98146970540219,66.79469387755103
520,2013-12-04,115.98146970540219,60.9010444177671
521,2013-12-05,129.62634849427303,80.54654261704682
522,2013-12-06,88.6917121276605,76.61744297719088
523,2013-12-07,81.86927273322507,49.11374549819928
524,2013-12-08,102.33659091653135,45.18464585834334
525,2013-12-09,102.33659091653135,76.61744297719088
526,2013-12-10,115.98146970540219,76.61744297719088
527,2013-12-11,115.98146970540219,70.72379351740696
528,2013-12-12,109.15903031096677,66.79469387755103
529,2013-12-13,109.15903031096677,66.79469387755103
530,2013-12-14,95.51415152209593,55.007394957983195
531,2013-12-15,129.62634849427303,82.51109243697479
532,2013-12-16,129.62634849427303,92.33384153661464
533,2013-12-17,115.98146970540219,92.33384153661464
534,2013-12-18,122.80390909983761,90.36929171668667
535,2013-12-19,143.27122728314387,82.51109243697479
536,2013-12-20,129.62634849427303,78.58199279711884
537,2013-12-21,122.80390909983761,45.18464585834334
538,2013-12-22,115.98146970540219,43.22009603841536
539,2013-12-23,136.44878788870847,90.36929171668667
540,2013-12-24,156.91610607201474,90.36929171668667
541,2013-12-25,150.0936666775793,96.26294117647059
542,2013-12-26,129.62634849427303,80.54654261704682
543,2013-12-27,156.91610607201474,70.72379351740696
544,2013-12-28,115.98146970540219,47.14919567827131
545,2013-12-29,129.62634849427303,49.11374549819928
546,2013-12-30,143.27122728314387,80.54654261704682
547,2013-12-31,109.15903031096677,76.61744297719088
548,2014-01-01,129.62634849427303,60.9010444177671
549,2014-01-02,150.0936666775793,90.36929171668667
550,2014-01-03,143.27122728314387,78.58199279711884
551,2014-01-04,109.15903031096677,55.007394957983195
552,2014-01-05,109.15903031096677,60.9010444177671
553,2014-01-06,156.91610607201474,104.12114045618247
554,2014-01-07,122.80390909983761,78.58199279711884
555,2014-01-08,122.80390909983761,74.65289315726291
556,2014-01-09,122.80390909983761,70.72379351740696
557,2014-01-10,102.33659091653135,70.72379351740696
558,2014-01-11,102.33659091653135,49.11374549819928
