,Exchange,Date,High,Low,Close
292,RUB,2014-05-21 00:00:00,0.0615,0.0609,0.06125
293,RUB,2014-05-22 00:00:00,0.0613,0.0605,0.06055
294,RUB,2014-05-23 00:00:00,0.0612,0.0605,0.061
295,RUB,2014-05-24 00:00:00,0.0611,0.0609,0.06105
296,RUB,2014-05-25 00:00:00,0.0611,0.0609,0.06095
297,RUB,2014-05-26 00:00:00,0.0614,0.0608,0.061
298,RUB,2014-05-27 00:00:00,0.0613,0.0607,0.0611
299,RUB,2014-05-28 00:00:00,0.0612,0.0607,0.0608
300,RUB,2014-05-29 00:00:00,0.0609,0.0601,0.0602
301,RUB,2014-05-30 00:00:00,0.0604,0.0599,0.05995
302,RUB,2014-05-31 00:00:00,0.0601,0.06,0.0601
303,RUB,2014-06-02 00:00:00,0.0604,0.0598,0.0599
304,RUB,2014-06-03 00:00:00,0.0605,0.0598,0.0603
305,RUB,2014-06-04 00:00:00,0.0606,0.0599,0.06055
306,RUB,2014-06-05 00:00:00,0.0607,0.0602,0.06055
307,RUB,2014-06-06 00:00:00,0.0608,0.06,0.06035
308,RUB,2014-06-07 00:00:00,0.0604,0.0603,0.06035
309,RUB,2014-06-08 00:00:00,0.0604,0.0603,0.0603
310,RUB,2014-06-09 00:00:00,0.0608,0.0601,0.06075
311,RUB,2014-06-10 00:00:00,0.0609,0.0604,0.0606
312,RUB,2014-06-11 00:00:00,0.0613,0.0604,0.06115
313,RUB,2014-06-12 00:00:00,0.0618,0.0611,0.06125
314,RUB,2014-06-13 00:00:00,0.0618,0.0611,0.0616
315,RUB,2014-06-14 00:00:00,0.0617,0.0614,0.06165
316,RUB,2014-06-15 00:00:00,0.0617,0.0614,0.0615
317,RUB,2014-06-16 00:00:00,0.0621,0.0615,0.0617
318,RUB,2014-06-17 00:00:00,0.0621,0.0612,0.06175
319,RUB,2014-06-18 00:00:00,0.0623,0.0615,0.06215
320,RUB,2014-06-19 00:00:00,0.0625,0.0614,0.06185
321,RUB,2014-06-20 00:00:00,0.0624,0.0617,0.06215
322,RUB,2014-06-21 00:00:00,0.0622,0.0619,0.06195
323,RUB,2014-06-23 00:00:00,0.0626,0.062,0.06255
324,RUB,2014-06-24 00:00:00,0.0634,0.0624,0.063
325,RUB,2014-06-25 00:00:00,0.0635,0.0628,0.06305
326,RUB,2014-06-26 00:00:00,0.0633,0.0629,0.06315
327,RUB,2014-06-27 00:00:00,0.0634,0.0628,0.06285
328,RUB,2014-06-28 00:00:00,0.0629,0.0627,0.06275
329,RUB,2014-06-29 00:00:00,0.0629,0.0627,0.06285
330,RUB,2014-06-30 00:00:00,0.063,0.0621,0.0623
331,RUB,2014-07-01 00:00:00,0.0625,0.0617,0.0619
332,RUB,2014-07-02 00:00:00,0.0624,0.0618,0.062
333,RUB,2014-07-03 00:00:00,0.0625,0.0619,0.0621
334,RUB,2014-07-04 00:00:00,0.0623,0.0616,0.06185
335,RUB,2014-07-05 00:00:00,0.062,0.0618,0.0619
336,RUB,2014-07-06 00:00:00,0.062,0.0619,0.0619
337,RUB,2014-07-07 00:00:00,0.062,0.0615,0.0619
338,RUB,2014-07-08 00:00:00,0.0621,0.0616,0.0621
339,RUB,2014-07-09 00:00:00,0.0626,0.0619,0.0626
340,RUB,2014-07-10 00:00:00,0.0627,0.0622,0.0626
341,RUB,2014-07-11 00:00:00,0.0627,0.0618,0.062
342,RUB,2014-07-12 00:00:00,0.0627,0.0615,0.062
343,RUB,2014-07-13 00:00:00,0.0627,0.0615,0.0619
344,RUB,2014-07-14 00:00:00,0.0624,0.0616,0.0617
345,RUB,2014-07-15 00:00:00,0.0619,0.0615,0.0617
346,RUB,2014-07-16 00:00:00,0.062,0.0615,0.0616
347,RUB,2014-07-17 00:00:00,0.0617,0.0601,0.0601
348,RUB,2014-07-18 00:00:00,0.0609,0.0601,0.0604
349,RUB,2014-07-19 00:00:00,0.0604,0.0603,0.0604
350,RUB,2014-07-21 00:00:00,0.0607,0.0599,0.0602
351,RUB,2014-07-22 00:00:00,0.0608,0.0601,0.0603
352,RUB,2014-07-23 00:00:00,0.0605,0.06,0.06
353,RUB,2014-07-24 00:00:00,0.06,0.0595,0.0597
354,RUB,2014-07-25 00:00:00,0.0599,0.0594,0.0598
355,RUB,2014-07-26 00:00:00,0.0627,0.0594,0.0596
356,RUB,2014-07-27 00:00:00,0.0627,0.0594,0.0596
357,RUB,2014-07-28 00:00:00,0.0627,0.0589,0.0591
358,RUB,2014-07-29 00:00:00,0.0596,0.0586,0.0591
359,RUB,2014-07-30 00:00:00,0.0601,0.0584,0.06
360,RUB,2014-07-31 00:00:00,0.0602,0.0587,0.0601
361,RUB,2014-08-01 00:00:00,0.0602,0.0593,0.0595
362,RUB,2014-08-02 00:00:00,0.0627,0.0584,0.0597
363,RUB,2014-08-03 00:00:00,0.0627,0.0584,0.0597
364,RUB,2014-08-04 00:00:00,0.0599,0.0594,0.0596
365,RUB,2014-08-05 00:00:00,0.0598,0.0592,0.0594
366,RUB,2014-08-06 00:00:00,0.0601,0.0593,0.0597
367,RUB,2014-08-07 00:00:00,0.0598,0.0592,0.0594
368,RUB,2014-08-08 00:00:00,0.0601,0.0593,0.0596
369,RUB,2014-08-09 00:00:00,0.0601,0.059,0.0591
370,RUB,2014-08-10 00:00:00,0.0593,0.059,0.0593
371,RUB,2014-08-11 00:00:00,0.0598,0.0587,0.0598
372,RUB,2014-08-12 00:00:00,0.06,0.0595,0.0597
373,RUB,2014-08-13 00:00:00,0.0599,0.0594,0.0597
374,RUB,2014-08-14 00:00:00,0.0601,0.0596,0.0597
375,RUB,2014-08-15 00:00:00,0.0599,0.0596,0.0598
376,RUB,2014-08-16 00:00:00,0.0603,0.0596,0.0599
377,RUB,2014-08-17 00:00:00,0.0599,0.0598,0.0599
378,RUB,2014-08-18 00:00:00,0.0604,0.0598,0.0601
379,RUB,2014-08-19 00:00:00,0.0601,0.0596,0.0597
380,RUB,2014-08-20 00:00:00,0.0601,0.0596,0.0599
381,RUB,2014-08-21 00:00:00,0.0603,0.0598,0.0603
382,RUB,2014-08-22 00:00:00,0.0605,0.0598,0.0602
383,RUB,2014-08-23 00:00:00,0.0605,0.0598,0.0602
384,RUB,2014-08-24 00:00:00,0.0602,0.06,0.0602
385,RUB,2014-08-25 00:00:00,0.0604,0.0601,0.0602
386,RUB,2014-08-26 00:00:00,0.0604,0.0597,0.0598
387,RUB,2014-08-27 00:00:00,0.0602,0.0595,0.0596
388,RUB,2014-08-28 00:00:00,0.0598,0.0586,0.0588
389,RUB,2014-08-29 00:00:00,0.0589,0.058,0.0584
390,RUB,2014-08-30 00:00:00,0.0589,0.058,0.0584
391,RUB,2014-08-31 00:00:00,0.0585,0.0584,0.0585
392,RUB,2014-09-01 00:00:00,0.0591,0.0576,0.0577
393,RUB,2014-09-02 00:00:00,0.0581,0.0576,0.058
394,RUB,2014-09-03 00:00:00,0.0589,0.0579,0.0586
395,RUB,2014-09-04 00:00:00,0.0588,0.0579,0.0583
396,RUB,2014-09-05 00:00:00,0.0588,0.0579,0.0584
397,RUB,2014-09-06 00:00:00,0.0588,0.0579,0.0584
398,RUB,2014-09-07 00:00:00,0.0584,0.0584,0.0584
399,RUB,2014-09-08 00:00:00,0.0588,0.0581,0.0584
400,RUB,2014-09-09 00:00:00,0.0593,0.0584,0.0591
401,RUB,2014-09-10 00:00:00,0.0595,0.0587,0.0589
402,RUB,2014-09-11 00:00:00,0.0591,0.0582,0.0585
403,RUB,2014-09-12 00:00:00,0.0589,0.058,0.0585
404,RUB,2014-09-13 00:00:00,0.0589,0.058,0.0587
405,RUB,2014-09-14 00:00:00,0.0588,0.0587,0.0588
406,RUB,2014-09-15 00:00:00,0.0589,0.0575,0.0577
407,RUB,2014-09-16 00:00:00,0.0579,0.0569,0.0578
408,RUB,2014-09-17 00:00:00,0.0578,0.0572,0.0574
409,RUB,2014-09-18 00:00:00,0.0581,0.0572,0.0579
410,RUB,2014-09-19 00:00:00,0.0582,0.0576,0.0582
411,RUB,2014-09-20 00:00:00,0.0582,0.0576,0.0581
412,RUB,2014-09-21 00:00:00,0.0582,0.058,0.0582
