2.000000000000000000e+00,1.000000000000000000e+00,-1.923081099814805572e+00,-1.648350795956156745e+00,7.784945236324671392e+00,1.000000000000000000e+00,2.088474757354069622e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.170328982047155364e+01,1.000000000000000000e+00,-4.363489252381755334e-02,1.000000000000000000e+00,1.000000000000000000e+00,-2.095347320946139291e-02,0.000000000000000000e+00,6.158192000000000554e+00,6.304289000000000698e+00,6.701085407796119053e-01,-4.954173891503045601e-02,4.706465196928443784e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.377504751678381573e-02,0.000000000000000000e+00,1.000000000000000000e+00,-9.709834029581054793e-01,2.709721124534344439e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.492088856369635820e-03,1.000000000000000000e+00,1.000000000000000000e+00,-3.252032520325183751e-01,9.756097560975550698e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.124474031932995246e-04,1.000000000000000000e+00,1.000000000000000000e+00,-4.213135068153521789e-01,6.691449814126426698e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.354102637583802331e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.594118858829501217e-01,-1.122938695987452523e-01,0.000000000000000000e+00,2.000000000000000000e+00,-7.496436035663059556e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.159814697054022048e+02,7.268834333733494191e+01
3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.150546448585128445e+00,-3.396206814465053725e+01,1.000000000000000000e+00,2.035354145899499756e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.656944530924646841e+01,1.000000000000000000e+00,-3.846765444932092465e-02,1.000000000000000000e+00,1.000000000000000000e+00,-7.768318729242551512e-03,1.000000000000000000e+00,6.047513250000000617e+00,6.242309000000000552e+00,7.949660325644272163e-01,-5.205751115518073568e-01,-7.436787307883276077e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.378309343596088518e-02,0.000000000000000000e+00,1.000000000000000000e+00,-1.167973819330809793e+00,5.078147040568193465e-02,1.000000000000000000e+00,1.000000000000000000e+00,7.037981054412995388e-03,1.000000000000000000e+00,1.000000000000000000e+00,-4.048582995951420793e-01,4.048582995951420793e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.195589375150365744e-04,1.000000000000000000e+00,1.000000000000000000e+00,-7.905138339920955159e-01,3.211462450592860729e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.305084732377671808e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.185850829730887984e-01,1.324426450590755699e+00,0.000000000000000000e+00,2.000000000000000000e+00,-6.989545205554496761e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.228039090998375826e+02,7.858199279711884344e+01
4.000000000000000000e+00,1.000000000000000000e+00,-1.917812288287740641e+00,-1.917812288287740641e+00,-3.767884444851051029e+01,1.000000000000000000e+00,1.961544190546583577e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.928216791743740544e+01,1.000000000000000000e+00,-3.304634338231503266e-02,1.000000000000000000e+00,1.000000000000000000e+00,-7.919440890100659658e-04,1.000000000000000000e+00,6.038658999999999999e+00,6.242309000000000552e+00,7.732191833018156046e-01,-1.108784033509740558e-01,6.036713071331928360e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.373980533043147288e-02,1.000000000000000000e+00,1.000000000000000000e+00,-1.294024980308310369e+00,2.869359738944584626e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.530074524243859577e-03,1.000000000000000000e+00,1.000000000000000000e+00,-2.401921537229852743e-01,1.120896717373897955e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.305140416083333204e-04,1.000000000000000000e+00,1.000000000000000000e+00,-4.658004412846317166e-01,7.599901936749129394e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.256320798634356570e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.724624437477429550e+00,-1.614651956830381874e+00,1.000000000000000000e+00,1.000000000000000000e+00,-6.397638796646753008e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.091590303109667559e+02,6.483014405762304477e+01
0.000000000000000000e+00,3.000000000000000000e+00,-5.168053671414781780e-01,5.684742305738730295e+00,3.643099455438285617e+01,0.000000000000000000e+00,2.343898974607704078e-01,1.000000000000000000e+00,0.000000000000000000e+00,6.264056828597512094e+01,2.000000000000000000e+00,-2.556190630732778704e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.902111270707340651e-02,1.000000000000000000e+00,6.016523250000000544e+00,6.206891000000000602e+00,9.157818151850427579e-01,-2.506893958385618126e-01,-1.604412133366760251e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.331071981049809609e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.176153934257246458e+00,-1.580574962776318149e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.547367123354434465e-03,0.000000000000000000e+00,1.000000000000000000e+00,-1.216545012165439976e+00,-1.054339010543386523e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.656559216533890646e-04,1.000000000000000000e+00,1.000000000000000000e+00,-2.265372168284794263e+00,-1.244709982574055740e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.084398391319453536e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.218473249950369097e-01,3.616801602698840323e+00,0.000000000000000000e+00,2.000000000000000000e+00,-5.584378095125150594e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.364487878887084662e+02,7.661744297719087626e+01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.776667752581634785e+00,-2.618313566050560226e+01,0.000000000000000000e+00,2.218624638499083201e-01,1.000000000000000000e+00,0.000000000000000000e+00,6.503308677439042640e+01,2.000000000000000000e+00,-1.609067374237969222e-02,1.000000000000000000e+00,1.000000000000000000e+00,4.038571633177134856e-02,1.000000000000000000e+00,5.976678749999999596e+00,6.206891000000000602e+00,1.103658959791116612e+00,-2.866043613707126014e-01,5.856697819314715669e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.288373379060780630e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.474131621910750312e-01,1.694533581039239678e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.743697353707878886e-03,1.000000000000000000e+00,1.000000000000000000e+00,-1.607717041800689195e-01,8.842443729903455285e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.746157678030056451e-04,1.000000000000000000e+00,1.000000000000000000e+00,-6.192717364379578537e-01,4.954173891503486638e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.011845429317081296e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.845654315176518789e-01,0.000000000000000000e+00,1.000000000000000000e+00,-4.582399008460949972e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.159814697054022048e+02,7.072379351740694631e+01
2.000000000000000000e+00,1.000000000000000000e+00,-1.530611436426938310e+00,-5.102134157980032780e-01,-4.332792441801922223e+01,0.000000000000000000e+00,2.055177149179525375e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.088556047971739815e+01,1.000000000000000000e+00,-5.560497759833875689e-03,1.000000000000000000e+00,1.000000000000000000e+00,5.728605820467791432e-02,0.000000000000000000e+00,5.972251500000000490e+00,6.206891000000000602e+00,1.188745810019542271e+00,-3.250812703175657847e-01,-3.375843960990264070e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.234713945772505928e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.476451259583794418e-01,2.721796276013135785e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.051180882895719024e-03,1.000000000000000000e+00,1.000000000000000000e+00,-5.568814638027097530e-01,1.034208432776459352e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.865601866677275299e-04,1.000000000000000000e+00,1.000000000000000000e+00,-3.925417075564064384e-01,9.568204121688073105e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.481305048765455851e-03,0.000000000000000000e+00,0.000000000000000000e+00,-5.954702045962845247e-01,3.237186427518738696e-02,0.000000000000000000e+00,1.000000000000000000e+00,-3.461098527440615840e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.228039090998375826e+02,6.483014405762304477e+01
3.000000000000000000e+00,1.000000000000000000e+00,-2.093035472039042499e+00,8.837201056373643837e+00,7.353722107583547540e+01,0.000000000000000000e+00,3.101303532352199799e-01,1.000000000000000000e+00,0.000000000000000000e+00,7.575506193920067233e+01,2.000000000000000000e+00,9.012481686162315472e-03,1.000000000000000000e+00,1.000000000000000000e+00,9.605356722259283941e-02,1.000000000000000000e+00,6.038658749999999742e+00,6.206891000000000602e+00,1.559726418637332523e+00,-2.041337075784640520e-01,-2.041337075784640742e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.151596178722842992e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.433548749648773768e+00,-2.613093565608303415e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.294991857405732194e-03,1.000000000000000000e+00,1.000000000000000000e+00,-1.859337105901371467e+00,-1.616814874696848703e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.944236769813471939e-04,1.000000000000000000e+00,1.000000000000000000e+00,-3.763987792472027305e+00,-3.662258392675497909e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.504049248712791317e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.455071969361600992e+00,6.676198812534253513e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.931197082652716688e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.364487878887084662e+02,7.268834333733494191e+01
4.000000000000000000e+00,1.000000000000000000e+00,-4.116216138982240480e+00,-4.116216138982240480e+00,-1.203562724283347762e+02,1.000000000000000000e+00,3.204342419047883084e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.624176159956915910e+01,1.000000000000000000e+00,2.462659458448966318e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.179468671325301088e-01,1.000000000000000000e+00,6.060794750000000342e+00,6.206891000000000602e+00,1.674044928169635238e+00,-3.284487114704370825e-01,9.853461344113224607e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.058618697847133437e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.236087029475922083e+00,4.698249342804386441e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.504399555558963597e-03,1.000000000000000000e+00,1.000000000000000000e+00,-3.220611916264070618e-01,4.025764895330115611e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.002084523812131431e-04,1.000000000000000000e+00,1.000000000000000000e+00,-4.529441368897896281e-01,1.056869652742823629e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.413121045474983101e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.256936297482464937e+00,-2.133546592824567156e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.440558805916726470e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.364487878887084662e+02,6.286559423769507760e+01
0.000000000000000000e+00,3.000000000000000000e+00,-3.473938629293470637e+00,-2.481378729946500883e+00,-2.511960374747036084e+01,1.000000000000000000e+00,3.083368492384147563e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.290167041686227378e+01,1.000000000000000000e+00,3.968481669488017199e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.297329224708150264e-01,1.000000000000000000e+00,6.149338250000000450e+00,6.206891000000000602e+00,1.517775258298053265e+00,-4.913695350888207525e-01,3.401789089076494021e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.599881847379175701e-03,0.000000000000000000e+00,0.000000000000000000e+00,-7.655608565405545018e-01,5.603017863086651174e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.980610612939753643e-03,1.000000000000000000e+00,1.000000000000000000e+00,-4.009623095429032946e-01,3.207698476343315841e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.074326973805946134e-04,1.000000000000000000e+00,1.000000000000000000e+00,-6.487025948103742889e-01,6.736526946107818103e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.020131395734463133e-03,1.000000000000000000e+00,0.000000000000000000e+00,-1.915415166706577965e+00,-1.556921936915686810e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.440652346296822373e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.228039090998375826e+02,7.858199279711884344e+01
1.000000000000000000e+00,1.000000000000000000e+00,-2.261305356245196574e+00,-1.256290212346595991e+00,2.790050279680496459e+01,1.000000000000000000e+00,2.834900881426667962e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.751126732558184074e+01,1.000000000000000000e+00,5.348063410972432596e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.360189898352235360e-01,1.000000000000000000e+00,6.220172750000000583e+00,6.206891000000000602e+00,1.220122989412687708e+00,-1.749562609347581066e-01,8.122969257685627165e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.721873745632135654e-03,1.000000000000000000e+00,1.000000000000000000e+00,-1.156133010350138157e+00,7.597445496586674452e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.016514754755021982e-02,1.000000000000000000e+00,1.000000000000000000e+00,-1.594896331738261119e-01,5.582137161084578247e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.105794788810117139e-04,1.000000000000000000e+00,1.000000000000000000e+00,-7.172891417264386504e-01,8.656937917388113357e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.154844700336782021e-03,1.000000000000000000e+00,1.000000000000000000e+00,-1.450018385205209981e+00,-5.901295576297946877e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.053153384749597308e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.364487878887084662e+02,6.679469387755102616e+01
